,Protocol_type_icmp,Protocol_type_tcp,Protocol_type_udp,count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,hot,is_guest_login,is_host_login,land,logged_in,num_access_files,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,rerror_rate,root_shell,same_srv_rate,serror_rate,service_IRC,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,src_bytes,srv_count,srv_diff_host_rate,su_attempted,urgent,wrong_fragment
num_failed_logins,-0.004109059576381198,0.008818144898118522,-0.007486433247778629,-0.01569621689314102,0.0013337600306430673,0.05950222873015451,-0.014000031268325568,0.011397572170486045,-0.003862570984916746,-0.004893961071173125,-0.01528077418551954,-0.00920665660856505,-0.020000923857032914,0.0018632795293884094,0.03144745460579668,-0.00018990038361122778,-0.006324750954110706,0.00944144737287546,-5.7254925187854216e-05,0.005935974334146275,-0.012882910752030333,0.0026033247552620475,-0.0006729465677952314,-0.0009760981527904125,0.012107191918383347,-8.097100209039475e-05,0.004219315034549396,0.0006398792553269816,-5.725492518782596e-05,-0.0003239212602442156,0.0013251754791049582,0.0011051513377747077,1.0,0.01927042020776414,,0.020813342482555536,-0.00034998624959672804,-0.0006313825076028101,0.03968685169051653,0.014212818222954532,-0.011858147404055986,-0.0008021687740633147,-0.00048256807618325475,-0.0017197365588232003,,-0.001819363731098317,-0.0015661730590846384,-0.001588251087228603,-0.001366308177819263,-0.0013807545559292955,-0.0013207883163065645,-0.0013406590704533286,-0.0013938678566965382,-0.005934509501124634,-0.0012193662284255113,-0.001312001791020641,-0.0035737165571096837,-0.0012968029131451655,-0.0012723726553453385,-0.002476186128513507,0.059672176001035956,-0.004763819379448135,-0.0013056900855330704,,-0.0012434947194366018,-0.01581810738107392,,-0.001355374125063682,,-0.0014768793889805914,-0.001542712680823139,-0.0012112180989969363,-0.001019016970341406,-0.0011780699042068636,-0.0012736699612654456,-0.0012112180989970645,-0.0012139401352965994,-0.0012355035069674138,-0.0011696380301436163,-0.001105866789539285,-0.0010938774822640547,-0.00110138592114012,-0.0014768793889810324,-0.0009928229419624332,-0.0007643947750370755,-0.003026155640941449,,-0.0005186264507089594,-0.0009417660016443829,-0.000489321361179069,-0.008983717595048743,-0.00016194572885470034,-0.0004893213611790403,-0.0004992804238454259,-0.0004859564241327015,-0.005354311935328754,-0.0009061451483750732,-0.0010125313935877408,-0.001139641603561439,-0.0013517101252578743,-0.0012697741272395772,0.08965212590412144,-0.0001145111672089987,-0.00021423898984043908,-0.0014768793889807532,-0.00018106221736018512,-0.0014255528923973512,-0.0016406613272979783,-0.0015427126808231844,-0.001462233174223916,-0.001529767880466126,-0.0005018876392183926,-0.007779668112373182,-0.007284053628588622,0.08333687455542513,0.12833414984942113,-0.001887223521308613
num_file_creations,-0.0044976975500486335,0.009652171735904306,-0.008194505786820091,-0.016977645914299982,-0.0062404461492414735,0.014224805529140455,-0.0039790827774650595,0.01662964779146297,-0.004884383460789053,-0.004056676744470733,-0.017477052159269604,0.0027861542456277502,-0.019003871714556097,0.0049423909636211565,0.20267070877665003,-0.0002078613060348264,-0.006922950700085072,0.002373191268590941,-6.267013947087724e-05,-3.943186705961666e-06,-0.01410138622961729,0.02458129685626463,-0.0007365943649714573,0.0025223975421940974,0.01347940849549807,-8.862930092825446e-05,0.1107812889268965,-0.001904476421112169,-6.267013947069614e-05,-0.00035455797890652054,0.025568683444567624,0.08648569364876953,0.01927042020776414,1.0,,0.01391130965634991,0.013277079095840758,-0.005339091335382733,0.047082947451370455,0.016314243883990324,-0.010559100461879786,-0.0008780385055913757,-0.0005282097311148638,-0.001882390547903649,,-0.0019914405337637486,-0.001714302895796232,-0.0017384690806012861,-0.00149553464235312,-0.0015113473698841954,-0.001445709477791537,-0.0014674596229509703,-0.0015257009365785832,-0.006495799914272367,-0.001334694811858278,-0.0014360919162731234,-0.003911721381671093,-0.001419455516993119,-0.0013927146268627795,-0.0027103856920761074,0.0113980196069339,-0.0006403411784684369,-0.0014291832448919631,,-0.0013611053938663022,-0.01731419598376161,,-0.0014835664385984243,,-0.0014182269048227986,-0.0016886236171544783,-0.001325776026162392,-0.001115396368870347,-0.0012894926499468196,-0.001394134632971625,-0.0013257760261624711,-0.0013287555147208129,-0.0013523583664547551,-0.0012802632828346106,-0.0012104605098875645,-0.001197337244834121,-0.0012055558375581744,-0.0016165637626006132,-0.0010867248894114326,-0.0008366918130653218,-0.002131965313907272,,-0.000567678534076263,-0.001030838944917277,-0.0005356017469314949,-0.009833404424203272,-0.00017726267881256483,-0.0005356017469314708,-0.0005465027453086304,-0.0005319185515849765,-0.0006917079921512677,-0.0009918490443052237,-0.0011082973813436683,-0.0012474297714608912,-0.0014795558949057006,-0.0013898703279963437,0.11969714210459331,-0.00012534172032202377,-0.0002345018761156059,-0.0016165637626006975,-0.00019818721931210513,-0.0015603827670112713,-0.0017958363209551345,-0.0016886236171543907,-0.0016005322977369924,-0.0016744544877530772,-0.00015877083972242294,-0.008423103310848107,-0.0052784262092199835,0.037920741067079135,0.023762190832084126,-0.002065718554440044
num_outbound_cmds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
num_root,-0.002511026133830792,0.005388725054824449,-0.004574922603295716,-0.009591471433764428,-0.0041040900021212835,0.10696761292773461,-0.013485063084409448,0.009758698165662919,-0.0036363422386825836,0.0003876174390328483,-0.007083915806662042,-0.005050144049252738,-0.012693071742509896,0.012464271079291454,0.1140944853226081,-0.00011604719211509346,-0.003865024256895311,3.2332856888182666e-06,-3.498820369106437e-05,-0.0006795391988799556,-0.007872683512356732,0.016734769524129164,-0.00032353148076598416,-0.0005494058788922103,0.00780431111645289,-4.948098185283697e-05,0.002364805773714371,-0.0010632529225142846,0.0011091608794277451,-0.0001979466918539561,0.014274777621766392,0.32740128089982534,0.020813342482555536,0.01391130965634991,,1.0,-4.329143007862142e-05,-0.0037102973480595694,0.2688806688085596,0.00955322027497832,-0.005948076072062194,-0.0004902013996071021,-0.0002948949822030999,-0.001050922568108086,,-0.0010827766149782824,-0.0009570806673343522,-0.0009705724419380086,-0.0008349442196208235,-0.0008437723303618652,-0.0008071272557224437,-0.0008192701760338027,-0.0008517858040800938,-0.003626549620847691,-0.0007451487157507843,-0.0008017578532587942,-0.0021838806430035463,-0.000792469893609575,-0.0007775406830062905,-0.0015131851863802515,-0.0013551066366262003,-9.17562488938161e-06,-0.0007979008010254288,,-0.0007598935181524242,-0.00966636776209513,,-0.0008282624736588389,,-0.0008935974002115737,-0.0009427441453548333,-0.000740169433860191,-0.0006227162677485097,-0.0007199127347621559,-0.0007783334602876925,-0.0007401694338601439,-0.0007418328568813434,-0.0007550101274457177,-0.0007147600579164946,-0.0006757897658727294,-0.000668463159056884,-0.0006730515291928574,-0.0009025137439160298,-0.0006067092256010607,-0.00046711789425314627,-0.0018448467031186757,,-0.00031693007784954576,-0.0005545977985358354,-0.0002990218815092515,-0.005489905717050621,-9.896423983546966e-05,-0.00029902188150889106,-0.0003051078158123214,-0.00024301519506550817,-0.0032445785772125626,-0.0005537408514780124,-0.000618752963630715,-0.000696429388900445,-0.0008260234213716668,-0.000775952735239642,0.07690444529069496,-6.997721209246587e-05,-0.0001309203948918958,-0.0009025137439166035,-0.00011064623210997229,-0.0008711483738383938,-0.0010026000823383458,-0.0009427441453548023,-0.0008935635139861519,-0.0009348336414064803,-0.00027243573604703405,-0.0047483485768363,-0.004292555369576167,0.4035106972765977,0.03630269931682506,-0.0011532730286148265
num_shells,-0.0033632327764684476,0.007217581881587248,-0.006127586424480051,-0.011720414264037882,0.0021041606181317575,-0.0007673614411187899,-0.00798548546754548,0.0018508804599636566,-0.003979707520729687,0.01421463645243574,-0.009567383989328215,-0.009869281844745177,-0.011080367857851608,-0.00123778172916786,-0.0013666531930263807,-0.00015543196260579784,-0.005176758651559018,-0.002008264103979331,-4.6862703600602246e-05,-0.001341211296686204,-0.010544560596382603,-0.0009087961468818003,-0.0005508014453274736,-0.0007989286208867714,0.013577277332150741,-6.627412504258808e-05,0.0010095830109558422,-0.0014241058786669224,-4.686270360051375e-05,-0.00026512699054143845,0.01911943461169536,-0.0007296496795815747,-0.00034998624959672804,0.013277079095840758,,-4.329143007862142e-05,1.0,-0.005861326695192716,0.023381265469367758,0.009346207257453321,-0.010435673861435853,-0.0006565687995107481,-0.00039497815510184373,-0.0014075907769151165,,-0.001489134829762041,-0.0012819002664695902,-0.0012999709579584319,-0.0011183124413131696,-0.001130136687587694,-0.0010810547945555664,-0.0010973188497250194,-0.0011408698205890757,-0.004857349107605121,-0.000998041617478661,-0.001073863093072487,-0.0029250587476845158,-0.001061422931701162,-0.0010414269588336629,-0.002026738769106711,-0.0018150106024335216,0.05648463439309195,-0.0010686970120375309,,-0.001017790596615045,-0.012091564917680238,,-0.0011093630055837476,,-0.0012088141034581183,-0.0012626981323474724,-0.0009913724379607544,-0.0008340573337330624,-0.0009642409026049463,-0.0010424887934783573,-0.0009913724379602275,-0.0009936004031574843,-0.0010112498523864632,-0.0009573394803427908,-0.0009051432240946264,-0.0008953300708833162,-0.0009014756687364986,-0.001208814103458407,-0.0008126177285975715,-0.0006256510799508768,0.009048055533877351,,-0.0004244916495702296,-0.0007708280266074672,-0.000400505665479772,-0.007353101825004185,-0.00013255129870099727,-0.0004005056654793397,-0.0004086570795345121,-0.000397751491111624,-0.004382461987123824,-0.000741672639826863,-0.0008287489404367749,-0.0009327876423452793,-0.0011063640507077476,-0.0010393000841288915,0.008227879221620722,-9.372648501878348e-05,-0.0001753529193799383,-0.0012088141034581942,-0.0001481979934060103,-0.0011668037718080588,-0.0013428683250882394,-0.001262698132347465,-0.001196826292473929,-0.0012521029155916866,-0.00021102671000618073,-0.00495529236436123,-0.005052794047858938,-0.0004117819194001304,-0.00010478979758539022,-0.0015446775315374201
rerror_rate,-0.06881567665854187,0.14742060398768447,-0.12508498596375653,0.1630975758506027,0.03065389895555392,-0.01749542956254239,0.06449343157038223,0.029331872123676796,0.9398942701708688,-0.07095128605702011,-0.21195876949891213,-0.21622620119985636,-0.21862450449454499,0.06623849613249529,0.0055837398286027245,-0.0031803197673274954,0.8901382204430204,0.34097238453043344,0.008134108397437839,0.20037048090923237,-0.21054772965406843,-0.01812479842491207,-0.010921538381042772,-0.012931237539910113,-0.42655750650668595,-0.0013560461207672598,-0.02485314201764235,-0.028286090147740903,-0.000958865732067284,-0.004347704989052578,-0.26648172802242265,-0.013951087047110294,-0.0006313825076028101,-0.005339091335382733,,-0.0037102973480595694,-0.005861326695192716,1.0,-0.007194656246319291,-0.27447608883830604,-0.21692435878935915,0.07221424943531247,0.0028097050273015716,0.03418451901253889,,0.02431444092056117,0.03628830973919152,0.02648667063386374,0.02676954598086072,0.030023423523862655,0.015479160764949786,0.029022144659608666,0.023623990449320075,-0.09938704449640655,0.027131327593646754,-0.02197249500706052,-0.05985012348710748,0.027452702326999735,0.026950394751779648,-0.015681686390596777,-0.006545799652423621,-0.06571775321257946,0.02780447575833845,,0.027453919918016365,-0.08110215003780061,,0.03486050445768,,0.02947527181525229,0.026745166559335273,0.015082053030777911,0.022881015515856182,0.023719303609626624,0.03014998744729476,0.01905864945868295,0.021430029107773408,0.031263916424245766,0.019706409768617806,0.028219653449898546,0.01795270760508308,0.010470612012954237,0.02932646273431692,0.0049219100359189855,-0.012801552934571962,-0.03609675457784134,,0.020443829321922527,-0.0025270442589225843,0.011765422485273524,0.14687823656195015,-0.002712154619783892,0.01734364335251537,0.012505111269427268,0.01030909387940326,-0.07821715886400044,0.02339238138080381,0.014992664040112213,0.022152949086075496,0.01856416986818858,0.021124441608984593,-0.01890459367945343,-0.0019177535175466764,-0.0035879258449362387,0.02345204710972051,-0.00303230429573852,-0.023874170008847954,0.03766398819564272,0.031838729158853336,0.029184587049973842,0.02582452272214384,-0.006027794411228266,-0.093237633452936,-0.043541286198443184,-0.005073099063469102,-0.002144121833671541,-0.03115455839159352
root_shell,-0.006853953681574627,0.014708756484369655,-0.012487447739914741,-0.025138710210038776,-0.010351296472883697,0.10801331733230954,-0.02833050613417635,0.0068925946005074425,-0.007917947050311989,-0.0002470945835128469,0.001956848777157831,-0.015878100784254306,-0.004683634334721177,0.029717481236827045,0.1407502030992556,-0.0003167557951361354,-0.010549749713085739,-0.0021908359616665328,-9.550180472784983e-05,0.011395673014266064,-0.021488827780821645,0.04802298220471913,-0.0011224818039491811,-0.0016281417690643155,0.019462833924919723,-0.00013506046518935443,0.0135546802872001,-0.0029021945190122584,-9.550180472774269e-05,-0.0005403039972807616,0.038963618624224185,0.36945086361886875,0.03968685169051653,0.047082947451370455,,0.2688806688085596,0.023381265469367758,-0.007194656246319291,1.0,0.026037622188464064,-0.0167524082379006,-0.00133802577451123,0.008735796700059407,-0.0028685382870653076,,-0.003034717436214244,-0.0026123927883619116,-0.0026492191666263034,-0.002279016108534018,-0.0023031128159785768,-0.0022030885108361453,-0.0022362331333705306,-0.0023249859366700023,-0.009898822951416659,-0.0020339154239838687,-0.0021884324961997555,-0.005960996013344684,-0.0021630806114143366,-0.0021223306898463675,-0.004130303957933092,-0.00369882176689318,-0.006928898875043071,-0.0021779045064614783,,-0.0020741619954419825,0.003588543251455667,,-0.002260777995959432,,-0.0024634500272275772,-0.0025732606358562617,-0.0020203242602009363,-0.001699730798653012,-0.0019650327299919534,-0.0021244946094992386,-0.002020324260201151,-0.00202486464478474,-0.0020608325707545676,-0.0019509682772348316,-0.0018445971913023057,-0.001824598903314928,-0.0018371230566759423,-0.0024634500272275968,-0.0016560388896137883,-0.0012750183552080777,-0.0050476587673303815,,-0.0008650742597230479,0.0033253386248597136,-0.0008161930686516919,-0.014984933447649996,-0.00027012714317277404,-0.0008161930686503356,-0.0008328048877237481,-0.0008105803190116997,-0.0089310474377987,-0.001511459437437764,-0.0016889127898418606,-0.0019009339288506967,-0.002254666406564674,-0.00211799631822288,0.1219931640207131,-0.00019100580594701443,-0.00035735284092535823,-0.0024634500272277316,-0.0003020136428317694,-0.0023778369024617875,-0.0027366399866791437,-0.0025732606358566915,-0.0024390199902185267,-0.0025516685755720948,-0.0006602522924325701,-0.011306134099874025,-0.010546894739197961,0.6461085543578591,0.07167266901279308,-0.0031479082649881565
same_srv_rate,0.1070258172563902,-0.25128116653299815,0.219344275330014,-0.5976764963005966,-0.3442598277584673,0.04132086957265338,-0.4793019601073765,-0.17833910462377692,-0.2725266913676642,0.24608060184082356,0.8301248468510826,-0.7665892518730119,0.7708301630849246,0.20218600053891703,0.06150275130896476,0.007000020464796556,-0.2579969307125348,-0.1322269454263144,-0.004134133860176284,0.054929206539645496,-0.7699966397531129,0.03677923890328273,0.024252498860407343,0.03468263557349967,0.8695665787163223,0.0029847157804988897,0.05900828421902425,0.05885361085158267,0.002110504678308914,0.010089021448493277,0.6529373842201592,0.03192568386421339,0.014212818222954532,0.016314243883990324,,0.00955322027497832,0.009346207257453321,-0.27447608883830604,0.026037622188464064,1.0,-0.7629755599488659,0.020939174299063498,0.015362125536335296,-0.11487092190000253,,-0.08123313396855125,-0.10552397429135403,-0.09951853731098745,-0.0919626401085201,-0.09339568376898387,-0.08875465317096302,-0.09012976439366994,-0.09289953105619797,0.21101838327823585,-0.08136110958803558,0.010532784302058434,0.13162966008423563,-0.077188677776596,-0.07768120772494633,-0.05287981871591654,-0.0032817613318784572,0.08538433947524646,-0.08732757955125826,,-0.0835265069406288,0.54656171664537,,-0.08267954763940782,,-0.09880123947480968,-0.10298890782397739,-0.06775524416694452,-0.0614998251077569,-0.07399154685031588,-0.08551957370292144,-0.07157589763535359,-0.08156057319358097,-0.0828388869611233,-0.07827187494941357,-0.07174415135964175,-0.07184293524207981,-0.073137196789985,-0.09295659431671381,-0.06460708837196723,0.01464598289407193,0.01761245199744774,,-0.03509963084946481,0.00018428153853701875,-0.030088698283385378,-0.4774795992850024,0.005969568858207037,-0.03348564242532729,-0.03296772258510581,-0.02735567225384335,0.17137276868414114,-0.057171014216639164,-0.06317122238814256,-0.07438993531309909,-0.08896674692217753,-0.08506447795226106,-0.00255501008150643,-0.007732200803500381,0.005823531866690045,-0.07951980916985608,0.004340381969323138,-0.03556377448433908,-0.10224195971507867,-0.10280294154474551,-0.09762626980180483,-0.1022948457159473,0.018606356747076554,0.19720598415002072,0.25483785700142647,0.018157381940982768,0.004719304287861212,0.05590834194464171
serror_rate,-0.12664883384071823,0.26857097390178397,-0.22711525037431038,0.4548688729978926,0.1599446486903573,-0.02846611974387363,0.3792885773602148,0.10418640808344275,-0.2150291302611825,-0.23653782778323534,-0.6556078000846055,0.9750375802238676,-0.6099308645743139,-0.15577467711793427,-0.06578477669495278,-0.005410263979270218,-0.19329047195720234,-0.07539139573202334,-0.0017659368394505309,-0.047824751976231726,0.9818877307718711,0.056819377964323875,0.03913327324368072,0.06597250174908086,-0.78144650397111,0.006236426340141738,-0.05133081854268484,-0.05161826546040371,-0.0017659368394521335,0.02421703064078885,-0.5410509488321383,-0.02543505411449289,-0.011858147404055986,-0.010559100461879786,,-0.005948076072062194,-0.010435673861435853,-0.21692435878935915,-0.0167524082379006,-0.7629755599488659,1.0,-0.014477803058862052,-0.010851870727933937,0.08967666696492942,,0.057090975533929694,0.07816697489575926,0.08627335973500234,0.07148035910620212,0.07024993918072547,0.07619151847790573,0.06829787233120901,0.0660285198629927,-0.1830191979407835,0.061619669174698945,-0.0404666024551437,-0.1101247090549395,0.06648481560686013,0.0652222201000922,0.09074331488307498,-0.0014596568343429595,-0.053331334578851315,0.06682930742366934,,0.06298451333979588,-0.4183935237509311,,0.0652749984186462,,0.07621053994092006,0.08310607145515478,0.06926836689161045,0.05135423503913412,0.061226094682829045,0.06313429327271784,0.06656755388414407,0.06513565834616296,0.059866514964434396,0.06339804036592869,0.05342970709957097,0.059615729700348744,0.06519029703867622,0.07703351987939237,0.06183211126334954,-0.023576537541309037,-0.08343714364220019,,0.02016082712023178,-0.008696899253194897,0.02413123682432258,0.36487258299259856,-0.004994957685088611,0.02034263726441982,0.024282630860869635,0.02307940672982725,-0.1423502589421078,0.043597331551226595,0.05453581972811387,0.059767258440569994,0.0761261474467026,0.06900849048454151,0.08369258562703318,-0.00353191429452188,-0.006607859906630692,0.06416423125099069,-0.005584575280125406,-0.04396890505090127,0.08212034165313051,0.07964894541562866,0.0761684116285942,0.08288388063613178,-0.015550258196063567,-0.15760087252437177,-0.20699181976804257,-0.007548109618600321,-0.003948815363520706,-0.045157107692065004
service_IRC,-0.007708532310313682,0.016542703652772935,-0.014044433161972176,-0.029347960100081328,0.03340702037508711,0.005114575963314523,-0.05370332386698823,0.021546901699559144,0.015226417497591025,-0.0020548717066125287,-0.01972935875144777,-0.02069812480105101,-0.04034908465896533,-0.010887234475169897,0.22779840581402358,-0.00035625018707901424,-0.011157506385694177,0.02922730563747206,-0.00010740935548143037,0.31611598710646804,-0.024168141623778686,0.08663657606056094,-0.0012624373690677372,0.0065733726345228475,-0.039437020546934806,-0.00015190034951023294,-0.002069355188342488,-0.003264051853869345,-0.00010740935548146978,-0.0006076712819979272,0.007133404884729595,-0.0016723576701692645,-0.0008021687740633147,-0.0008780385055913757,,-0.0004902013996071021,-0.0006565687995107481,0.07221424943531247,-0.00133802577451123,0.020939174299063498,-0.014477803058862052,1.0,-0.0009052902587618909,-0.003226199226970897,,-0.0034130982636381814,-0.0029381164728863036,-0.002979534512753468,-0.002563173042097467,-0.0025902742243366964,-0.0024777784848343328,-0.0025150557127708376,-0.002614874574072867,-0.011133048179250739,-0.0022875122142001336,-0.0024612950990803356,-0.0067042370732767614,-0.0024327822389194308,-0.0023869514525390566,-0.004645286938057775,-0.004160005804639919,-0.008936851589607187,-0.0024494544370824117,,-0.0023327768907544497,-0.029674525172474785,,-0.0025426609279792863,,-0.002770602926717801,-0.0028941051655659747,-0.0022722264492212197,-0.0019116600999849233,-0.0022100409476978966,-0.002389385178422797,-0.0022722264492211043,-0.002277332947299208,-0.00231778549956053,-0.0021942228821697184,-0.002074589019595087,-0.002052097264296506,-0.0020661829796780554,-0.002770602926717729,-0.001862520507255007,-0.0014339927936437111,-0.0056770212503717745,,-0.0009729352125343812,-0.001766738475666237,-0.0009179593171234612,-0.016853315475402756,-0.00030380768645167427,-0.0009179593171235697,-0.0009366423648951911,-0.0009116467471893204,-0.010044606505615093,-0.0016999143050092191,-0.001899493258148009,-0.002137950049128454,-0.0025357873209220917,-0.0023820766539456996,-0.00603961875885169,-0.00021482118132180004,-0.0004019090365098298,-0.0027706029267181133,-0.0003396699236782308,-0.0026743152117439826,-0.0030778553137581536,-0.002894105165565864,-0.002743126854002423,-0.0028698209199950757,-0.0004649013127412234,-0.014542450456162119,-0.013664772121790684,-0.0009438045004489387,-0.00024017830289106636,-0.003540402182130112
service_X11,-0.004637292958090027,0.009951746982324466,-0.008448839335537368,-0.017630024576638915,0.009836826361871892,0.13321073660021002,-0.01861003576495436,0.01142805191609621,-0.006785159819540174,-0.001613126284668784,-0.011411792004376347,-0.012887500609823332,-0.024669611531563353,-0.00654953416974579,0.022324570241536425,-0.00021431271445159555,0.006964069190418709,-0.0027690349156299985,-6.461523773370543e-05,0.002324554538033967,-0.01453905211143801,0.023302987492261684,-0.0007594561047363257,0.005877102349955528,0.0065993368898708505,-9.1380095815962e-05,-0.0017498364489070834,-0.001963585812123235,-6.461523773349682e-05,-0.00036556242399995585,0.009143403746257035,-0.0010060556452406396,-0.00048256807618325475,-0.0005282097311148638,,-0.0002948949822030999,-0.00039497815510184373,0.0028097050273015716,0.008735796700059407,0.015362125536335296,-0.010851870727933937,-0.0009052902587618909,1.0,-0.0019408144578546998,,-0.0020532490370622223,-0.0017675098554827424,-0.001792426088150013,-0.0015419516738107845,-0.0015582551822493742,-0.0014905800815156636,-0.001513005287726688,-0.0015730542417897169,-0.006697410589383766,-0.0013761198442809766,-0.0014806640189513546,-0.004033129799278234,-0.001463511274391107,-0.0014359404250589016,-0.0027945081552627933,-0.002502573103026511,-0.005376224328529848,-0.001473540922579498,,-0.0014033501336919844,-0.017851578105635604,,-0.0015296120119182213,,-0.0016667371847879154,-0.0017410335669614766,-0.001366924245509422,-0.0011500150175220466,-0.0013295147391672016,-0.0014374045040110605,-0.0013669242455092395,-0.0013699962087019447,-0.001394331624082289,-0.0013199989194315899,-0.0012480296720873202,-0.001234499099182682,-0.0012429727730450106,-0.001666737184787934,-0.0011204536589980649,-0.0008626602855433861,-0.0034151780919821407,,-0.0005852976193325053,-0.0010628331778614849,-0.0005522252623160517,-0.010138604604448135,-0.00018276439512426097,-0.0005522252623162182,-0.0005634645958725955,-0.0005484277513337586,-0.006042626681778051,-0.0010226331445087327,-0.001142695698137949,-0.0012861463516703096,-0.0015254769926690613,-0.0014330078474545998,-0.0036333092231688644,-0.00012923196158374543,-0.00024178013009292578,-0.0016667371847880071,-0.00020433837230605757,-0.0016088124950276682,-0.0018515738402541475,-0.0017410335669614866,-0.0016502081500299143,-0.001726424669134919,0.28463257238675743,-0.008652079463402657,-0.008220443137988528,-0.000567773187888085,-0.0001444862793398673,-0.0021298324307714367
service_Z39_50,-0.0165260045735199,0.035465220254676674,-0.030109281160858654,0.09632227720043193,0.016703852445730808,-0.004566787325336864,0.058415534084680844,0.013980386408837813,0.033664863452013354,-0.03294436799576102,-0.09464696442725613,0.09047636840347187,-0.08713424743137504,-0.02334069307711873,-0.009297952257040526,-0.0007637500867837781,0.04292516488509151,-0.00986805968340009,-0.00023027048839818854,-0.006590344914050181,0.09088664485717944,-0.004465575319342196,-0.00270648742135519,-0.003925716392611461,-0.10367253628822042,-0.0003256528959958841,-0.006922121420820648,-0.006997666182568959,-0.00023027048839827216,-0.0013027614053171535,-0.07362094149238689,-0.0035852986526130875,-0.0017197365588232003,-0.001882390547903649,,-0.001050922568108086,-0.0014075907769151165,0.03418451901253889,-0.0028685382870653076,-0.11487092190000253,0.08967666696492942,-0.003226199226970897,-0.0019408144578546998,1.0,,-0.007317200634867199,-0.006298906758661598,-0.006387701186492805,-0.005495080997418351,-0.005553182104570351,-0.00531200712720096,-0.0053919242391285704,-0.005605921780014116,-0.0238676829416117,-0.004904103114862126,-0.005276669076142179,-0.014372937425092186,-0.005215541530914969,-0.0051172867977621874,-0.009958839127039668,-0.00891846491469126,-0.019159347628986117,-0.005251284369102658,,-0.005001144188502438,-0.06361799094518678,,-0.005451105921728757,,-0.005939781374086267,-0.006204552731579385,-0.004871332593599301,-0.004098329264720262,-0.004738015660969156,-0.005122504362306372,-0.004871332593599386,-0.0048822802042739685,-0.004969004763089596,-0.004704103962502408,-0.0044476258574374,-0.004399406710649407,-0.004429604495050573,-0.005939781374085966,-0.003992980918045268,-0.0030742780223681405,-0.012170731777622606,,-0.0020858356850364233,-0.003787637769930268,-0.0019679751296942877,-0.036131128133636566,-0.0006513207720572937,-0.0019679751296946767,-0.0020080289454468903,-0.0019544418712983927,-0.021534217717346107,-0.0036443761857991967,-0.004072245274187639,-0.004583462956058209,-0.005436369879020723,-0.005106835918049609,-0.01294808962506841,-0.0004605462728973082,-0.0008616362114301127,-0.005939781374085614,-0.0007282043437368878,-0.005733354112199361,-0.006598487097680586,-0.006204552731579336,-0.005880876554717153,-0.0061524907388229326,-0.0021418406759035604,-0.02092688670993026,-0.02929534151124129,-0.002023383552552541,-0.000514908360276282,-0.00759012225660928
service_aol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
